"unidade_ensino","modalidade_ensino","tipo_curso","tipo_oferta","Ano","Status_Matricula","Quantidade"
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2011","certificados",0
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2011","certificados",0
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2011","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","certificados",39
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2011","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2011","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","certificados",0
"CRFI","Educação Presencial","LICENCIATURA","Outros","2011","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2011","certificados",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2011","certificados",0
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2011","certificados",0
"CSAM","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2011","certificados",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2011","certificados",0
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","certificados",92
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","certificados",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2011","certificados",19
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2011","certificados",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2011","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2011","certificados",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2011","certificados",0
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2011","certificados",0
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","certificados",58
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2011","certificados",0
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","certificados",0
"CSSB","Educação Presencial","LICENCIATURA","Outros","2011","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2011","certificados",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2011","certificados",0
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2011","certificados",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2011","certificados",0
"CTAG","Educação Presencial","BACHARELADO","Outros","2011","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2011","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","certificados",153
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","certificados",38
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2011","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2011","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","certificados",0
"CTAG","Educação Presencial","LICENCIATURA","Outros","2011","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2011","certificados",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2011","certificados",11
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2011","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2011","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2011","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2011","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2011","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2011","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Concomitante","2011","certificados",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2011","certificados",0
"IFB","Educação Presencial","BACHARELADO","Outros","2011","certificados",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2011","certificados",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2011","certificados",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2011","certificados",389
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2011","certificados",6
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2011","certificados",99
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2011","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2011","certificados",32
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2011","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2011","certificados",0
"IFB","Educação Presencial","LICENCIATURA","Outros","2011","certificados",0
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2011","certificados",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2011","certificados",0
"IFB","Educação Presencial","TÉCNICO","Integrado","2011","certificados",20
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2011","certificados",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2011","certificados",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2011","certificados",65
"IFB","Educação Presencial","TECNOLOGIA","Outros","2011","certificados",0
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2011","certificados",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2011","certificados",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2012","certificados",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",5
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",8
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",41
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CBRA","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CBRA","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2012","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Concomitante","2012","certificados",7
"CBRA","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CBRA","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",0
"CCEI","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CCEI","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CCEI","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CCEI","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"CEST","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CEST","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",61
"CEST","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CEST","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CEST","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CEST","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CEST","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Concomitante","2012","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CGAM","Educação Presencial","BACHARELADO","Outros","2012","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",21
"CGAM","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2012","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CGAM","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CGAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",44
"CGAM","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",0
"CGAM","Todos","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CPLA","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CPLA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CPLA","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CPLA","Educação Presencial","TÉCNICO","Concomitante","2012","certificados",0
"CPLA","Educação Presencial","TÉCNICO","Integrado","2012","certificados",13
"CPLA","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",42
"CPLA","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",2
"CPLA","Todos","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CREM","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CREM","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CREM","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"CREM","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",18
"CREM","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",56
"CREM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CREM","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2012","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CREM","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Outros","2012","certificados",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",161
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","certificados",0
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CRFI","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",0
"CSAM","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",65
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",188
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","certificados",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",107
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",156
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",0
"CSSB","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",0
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",0
"CTAG","Educação Presencial","BACHARELADO","Outros","2012","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",73
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2012","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",39
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",119
"CTAG","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2012","certificados",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",11
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2012","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2012","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2012","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2012","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Concomitante","2012","certificados",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2012","certificados",5
"IFB","Educação Presencial","BACHARELADO","Outros","2012","certificados",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",8
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2012","certificados",18
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2012","certificados",290
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2012","certificados",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2012","certificados",234
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2012","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2012","certificados",444
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2012","certificados",0
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2012","certificados",119
"IFB","Educação Presencial","LICENCIATURA","Outros","2012","certificados",0
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2012","certificados",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2012","certificados",7
"IFB","Educação Presencial","TÉCNICO","Integrado","2012","certificados",13
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2012","certificados",0
"IFB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2012","certificados",0
"IFB","Educação Presencial","TÉCNICO","Subsequente","2012","certificados",97
"IFB","Educação Presencial","TECNOLOGIA","Outros","2012","certificados",2
"IFB","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2012","certificados",0
"IFB","Todos","FORMACAO CONTINUADA","Subsequente","2012","certificados",0
"CBRA","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CBRA","Educação a Distancia","FORMACAO INICIAL","Concomitante","2013","certificados",0
"CBRA","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",85
"CBRA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",24
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",0
"CBRA","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",39
"CBRA","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",0
"CBRA","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",0
"CBRA","Educação Presencial","LICENCIATURA","Outros","2013","certificados",50
"CBRA","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2013","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Concomitante","2013","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CBRA","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",79
"CBRA","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",0
"CCEI","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CCEI","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CCEI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",44
"CCEI","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CCEI","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",0
"CCEI","Todos","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",0
"CEST","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",0
"CEST","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",9
"CEST","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CEST","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",144
"CEST","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",0
"CEST","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CEST","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CEST","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CEST","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Concomitante","2013","certificados",0
"CGAM","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",283
"CGAM","Educação Presencial","BACHARELADO","Outros","2013","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2013","certificados",0
"CGAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",96
"CGAM","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CGAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CGAM","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",71
"CGAM","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",0
"CGAM","Todos","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CPLA","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",67
"CPLA","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",0
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",18
"CPLA","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CPLA","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",1
"CPLA","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",12
"CPLA","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CPLA","Educação Presencial","TÉCNICO","Concomitante","2013","certificados",5
"CPLA","Educação Presencial","TÉCNICO","Integrado","2013","certificados",46
"CPLA","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",78
"CPLA","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",4
"CPLA","Todos","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CREM","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CREM","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",111
"CREM","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",3
"CREM","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",79
"CREM","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",16
"CREM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",100
"CREM","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2013","certificados",0
"CREM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CREM","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",2
"CRFI","Educação a Distancia","FORMACAO INICIAL","Outros","2013","certificados",0
"CRFI","Educação a Distancia","FORMACAO INICIAL","Subsequente","2013","certificados",0
"CRFI","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",69
"CRFI","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CRFI","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",12
"CRFI","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",48
"CRFI","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","certificados",33
"CRFI","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",75
"CRFI","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CRFI","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CRFI","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",83
"CRFI","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",0
"CSAM","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CSAM","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",110
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",107
"CSAM","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"CSAM","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",93
"CSAM","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","certificados",0
"CSAM","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CSAM","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CSAM","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",126
"CSSB","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",25
"CSSB","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",26
"CSSB","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",17
"CSSB","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",70
"CSSB","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CSSB","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CSSB","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",106
"CSSB","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",0
"CTAG","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",91
"CTAG","Educação Presencial","BACHARELADO","Outros","2013","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",0
"CTAG","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",181
"CTAG","Educação Presencial","FORMACAO INICIAL","Concomitante","2013","certificados",23
"CTAG","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",0
"CTAG","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",119
"CTAG","Educação Presencial","LICENCIATURA","Outros","2013","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Integrado","2013","certificados",0
"CTAG","Educação Presencial","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"CTAG","Educação Presencial","TÉCNICO","Subsequente","2013","certificados",37
"CTAG","Educação Presencial","TECNOLOGIA","Outros","2013","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Outros","2013","certificados",0
"IFB","Educação a Distancia","FORMACAO CONTINUADA","Subsequente","2013","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Concomitante","2013","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Outros","2013","certificados",0
"IFB","Educação a Distancia","FORMACAO INICIAL","Subsequente","2013","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Concomitante","2013","certificados",0
"IFB","Educação a Distancia","TÉCNICO","PROEJA - Integrado","2013","certificados",0
"IFB","Educação a Distancia","TÉCNICO","Subsequente","2013","certificados",841
"IFB","Educação Presencial","BACHARELADO","Outros","2013","certificados",0
"IFB","Educação Presencial","ESPECIALIZACAO (LATO SENSU)","Outros","2013","certificados",27
"IFB","Educação Presencial","FORMACAO CONTINUADA","Concomitante","2013","certificados",79
"IFB","Educação Presencial","FORMACAO CONTINUADA","Outros","2013","certificados",215
"IFB","Educação Presencial","FORMACAO CONTINUADA","PROEJA - Concomitante","2013","certificados",0
"IFB","Educação Presencial","FORMACAO CONTINUADA","Subsequente","2013","certificados",433
"IFB","Educação Presencial","FORMACAO INICIAL","Concomitante","2013","certificados",23
"IFB","Educação Presencial","FORMACAO INICIAL","Outros","2013","certificados",303
"IFB","Educação Presencial","FORMACAO INICIAL","PROEJA - Concomitante","2013","certificados",33
"IFB","Educação Presencial","FORMACAO INICIAL","Subsequente","2013","certificados",276
"IFB","Educação Presencial","LICENCIATURA","Outros","2013","certificados",50
"IFB","Educação Presencial","MESTRADO PROFISSIONAL","Outros","2013","certificados",0
"IFB","Educação Presencial","TÉCNICO","Concomitante","2013","certificados",5
"IFB","Educação Presencial","TÉCNICO","Integrado","2013","certificados",46
"IFB","Educação Presencial","TÉCNICO","PROEJA - Concomitante","2013","certificados",0
